"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.4434882729435e-05,0.652774552106034,0.333,0.336,0.215815931687782,"2","PFKFB4"
2.3023272621839e-05,0.582419310031579,0.281,0.255,0.344220948969116,"2","DCLRE1C"
2.67276694580962e-05,0.542978671355824,0.354,0.356,0.399605386067997,"2","CRPPA"
2.74184524024372e-05,0.718016823211593,0.301,0.296,0.409933281868838,"2","LINC01139"
3.09124295116991e-05,0.728011105351659,0.273,0.258,0.462171733629413,"2","LINC03041"
3.09540761389918e-05,0.64737637190382,0.314,0.31,0.462794392354066,"2","EPB41L2"
3.88712192201845e-05,0.549719958284274,0.346,0.351,0.581163598560978,"2","ADAMTS20"
5.57318463815875e-05,0.504355067741819,0.379,0.398,0.833246835251115,"2","MAP2K4"
6.2390082105822e-05,0.629340387012848,0.276,0.259,0.932794117564144,"2","QSOX1"
6.38935007221958e-05,0.729483926159712,0.322,0.32,0.95527172929755,"2","ANXA1"
6.57566166739335e-05,0.692467636237501,0.307,0.306,0.98312717589198,"2","INO80E"
6.58252584692458e-05,0.666962805931503,0.292,0.282,0.984153439373694,"2","SRGAP2-AS1"
6.61527934870604e-05,0.53655826817744,0.342,0.346,0.98905041542504,"2","CMTM7"
6.63727075502495e-05,0.53429781148833,0.352,0.358,0.992338350583781,"2","LHFPL2"
7.00160847174506e-05,0.747131571073884,0.265,0.252,1,"2","ZNF37A"
7.94223426601646e-05,0.587385615555872,0.313,0.309,1,"2","LINC01843"
0.000106495213592906,0.729134751673756,0.282,0.275,1,"2","DPH5"
0.000128184310493021,0.673333616299069,0.284,0.276,1,"2","ZCCHC8"
0.000133769369307907,0.672772536666525,0.286,0.279,1,"2","EDRF1-DT"
0.000139060032622261,0.572275334878734,0.342,0.346,1,"2","TGS1"
0.000179735400697521,0.81834181233031,0.267,0.257,1,"2","TIMM9"
0.000188304874784543,0.516319795626254,0.348,0.363,1,"2","RNF13"
0.000267506694819858,0.558254470346207,0.303,0.299,1,"2","NOVA2"
0.000388981475970176,0.507790274811699,0.333,0.338,1,"2","AAMDC"
0.000586150641054282,0.747822742639304,0.254,0.248,1,"2","ARMC3"
0.00103659130801731,0.538370362507273,0.325,0.338,1,"2","PITPNA-AS1"
0.00126876784538602,0.543229841644331,0.338,0.363,1,"2","FKBP11"
0.00165685120580842,0.634927342944193,0.296,0.306,1,"2","TLE5"
0.00227890937380754,0.69316480548309,0.259,0.261,1,"2","LL0XNC01-250H12.3"
0.00232446294362077,0.691223208580479,0.272,0.277,1,"2","FAM86B2"
0.00308075911545048,0.622689623490114,0.253,0.249,1,"2","C3orf33"
0.00415438807069626,0.58879548914111,0.277,0.281,1,"2","TUSC3"
0.00472737936163562,0.636261189754448,0.256,0.256,1,"2","ZNF670"
0.00485762674022626,0.506503553947634,0.354,0.385,1,"2","CGNL1"
0.0052931986385275,0.592939275791606,0.269,0.271,1,"2","HIGD2A"
0.00631138231670143,0.50819912628654,0.285,0.281,1,"2","SLC6A6"
0.00861806750052931,0.612932491847912,0.268,0.276,1,"2","ZNF676"
3.68748124837356e-79,0.745394640359717,0.782,0.452,5.51315321444331e-75,"3","DNAJC8"
8.45648369296264e-75,0.933313009757091,0.601,0.31,1.26432887693484e-70,"3","MGAT4EP"
8.8710507875357e-74,0.806794160232685,0.596,0.297,1.32631080324446e-69,"3","ECM2"
3.06566544925263e-62,0.662772330054613,0.695,0.399,4.58347641317761e-58,"3","PITPNC1"
9.96455815319743e-62,0.799312682068914,0.517,0.253,1.48980108948455e-57,"3","SLC6A6"
1.99962308287369e-57,0.702408968595917,0.674,0.398,2.98963647120446e-53,"3","SH3BGR"
3.11043951064487e-57,0.571347165660799,0.839,0.544,4.65041811236515e-53,"3","RHOD"
9.15135742150944e-57,0.573678840938371,0.819,0.57,1.36821944808988e-52,"3","YWHAZ"
1.77630869767161e-56,0.692522351305211,0.742,0.479,2.65575913388882e-52,"3","PNRC2"
2.20847492397347e-53,0.664962062627237,0.627,0.355,3.30189085883273e-49,"3","PIAS1"
5.88196869515434e-51,0.64918734082452,0.731,0.47,8.79413139612525e-47,"3","OLMALINC"
7.19219050868285e-51,0.576766635992715,0.522,0.269,1.07530440295317e-46,"3","LPP"
2.03976677649913e-48,0.541634563392459,0.746,0.496,3.04965530754385e-44,"3","PTN"
5.87937693867865e-47,0.91058756015503,0.453,0.24,8.79025646101845e-43,"3","SLC4A11"
2.46592844452593e-46,0.618344231879553,0.693,0.43,3.68680961741071e-42,"3","LOC107986524"
9.26009968423877e-46,0.666151087942862,0.603,0.367,1.38447750379054e-41,"3","PDCD2"
1.2262881039364e-45,0.671831509245079,0.527,0.294,1.83342334419531e-41,"3","KMT2D"
3.59874995122725e-43,0.531407206916901,0.557,0.311,5.38049105207985e-39,"3","LINC02506"
4.30594382609263e-43,0.774635000748823,0.429,0.222,6.43781661439109e-39,"3","HOXA3"
1.75472468006775e-42,0.645876047381791,0.608,0.386,2.62348886916929e-38,"3","SLC8A1"
7.17695031082573e-42,1.02906583610807,0.333,0.159,1.07302584097156e-37,"3","WDR26"
8.8069147489505e-41,0.680798833725972,0.465,0.254,1.31672182411559e-36,"3","XPC"
1.83906856526468e-39,0.666613411478098,0.447,0.243,2.74959141192723e-35,"3","LYPD5"
1.84544322574094e-39,0.555445165934969,0.627,0.388,2.75912216680528e-35,"3","LINC01107"
6.08711645261193e-38,0.716059497368829,0.457,0.256,9.1008478083001e-34,"3","COQ8A"
1.21757670183558e-37,0.830870804433909,0.299,0.138,1.82039892691437e-33,"3","TBC1D19"
3.32241114986772e-37,0.685987364409677,0.462,0.263,4.96733691016722e-33,"3","EIF3G"
5.42454732574008e-37,0.668941260498556,0.497,0.292,8.110240706714e-33,"3","TUBB6"
3.61203399035831e-35,0.818927775104109,0.365,0.192,5.40035201898471e-31,"3","FBXO41"
7.46201398341138e-35,0.554519427685759,0.505,0.297,1.11564571065984e-30,"3","ABHD17B"
1.50228726485444e-34,0.690142424703679,0.46,0.267,2.24606968968387e-30,"3","KLHL31"
4.68706698236806e-34,0.677173645149986,0.326,0.16,7.00763384533849e-30,"3","HMGN3"
5.08971773270095e-34,0.693753604568734,0.476,0.287,7.60963698216119e-30,"3","UTP3"
6.37060386991627e-34,0.521044387648512,0.618,0.407,9.52468984591181e-30,"3","PSG4"
1.46867462904558e-32,0.594379095418228,0.33,0.166,2.19581543788605e-28,"3","ZNF189"
1.1975697941332e-31,0.829966423778292,0.281,0.137,1.79048659920855e-27,"3","C11orf58"
1.07643082072969e-30,0.67110862646678,0.298,0.147,1.60937172007296e-26,"3","FOXD2"
1.20997530346057e-30,0.821758265019589,0.274,0.133,1.80903407620389e-26,"3","NUTM2A-AS1"
2.03403575691604e-30,0.643824958930557,0.351,0.188,3.04108686016518e-26,"3","CLCA4-AS1"
7.85583600099609e-30,0.513922284971136,0.5,0.308,1.17452604050893e-25,"3","ATAD5"
4.2541175365121e-29,0.744136233692261,0.322,0.17,6.36033112883924e-25,"3","PCAT7"
5.94588825986713e-29,0.704913819680068,0.371,0.209,8.88969753732735e-25,"3","PKP1"
1.98900372226975e-28,0.668268222896366,0.39,0.225,2.9737594651655e-24,"3","SLC36A1"
5.71592412963549e-28,0.510347811848669,0.544,0.35,8.54587816621802e-24,"3","PEX16"
3.81468319192963e-26,0.599390861817194,0.269,0.136,5.70333284025398e-22,"3","GLIPR1L2"
1.05073881823251e-25,0.704774952800095,0.322,0.178,1.57095960713943e-21,"3","LOC101927495"
2.84340748923367e-25,0.720102451631507,0.343,0.197,4.25117853715326e-21,"3","CORO6"
2.78715074356124e-23,0.690578499506304,0.287,0.158,4.16706907669841e-19,"3","FSTL4"
3.34190494295408e-23,0.536222621693606,0.356,0.208,4.99648208021064e-19,"3","ARL6IP5"
3.9582650842937e-23,0.520634744833214,0.453,0.286,5.91800212752751e-19,"3","TRIM28"
4.76807956673274e-23,0.533178722715017,0.39,0.234,7.12875576022212e-19,"3","ATP6V1A"
8.29685615174466e-23,0.609700209003219,0.4,0.25,1.24046296324734e-18,"3","NANOS1"
4.66271370294707e-22,0.62523740032886,0.287,0.159,6.97122325727617e-18,"3","ZNF775"
1.88559252065776e-21,0.568595916876351,0.337,0.201,2.81914937763542e-17,"3","SERP1"
1.93555269819888e-21,0.582347613618451,0.402,0.256,2.89384483907715e-17,"3","STXBP5-AS1"
1.78440828396061e-20,0.522434055328967,0.442,0.294,2.66786882534951e-16,"3","SAMD3"
5.49560599933877e-20,0.506068328619598,0.296,0.168,8.2164805296114e-16,"3","SYCE3"
1.19018771276682e-19,0.516417205890745,0.282,0.16,1.77944964935768e-15,"3","CMC2"
1.7629242301071e-19,0.512729533688588,0.383,0.242,2.63574801643312e-15,"3","HOXA7"
1.36521220728876e-18,0.531098951792583,0.429,0.292,2.04112877111742e-14,"3","TBC1D9B"
6.4084221521605e-18,0.668053228648803,0.25,0.144,9.58123195969516e-14,"3","ASB14"
7.72787804487335e-18,0.500014699201269,0.267,0.153,1.15539504648901e-13,"3","SSX2IP"
7.53650769765688e-17,0.514924183102396,0.341,0.217,1.12678326587668e-12,"3","TSHZ1"
2.00108052480774e-15,0.561194165632293,0.254,0.153,2.99181549264005e-11,"3","ZNF28"
1.55962788104068e-14,0.506550962664328,0.315,0.205,2.33179964494392e-10,"3","NONO"
4.74541561106129e-216,0.6581878331615,0.981,0.856,7.09487088009774e-212,"4","GSPT1"
1.70783760473047e-145,1.10544601656096,0.829,0.506,2.55338800283253e-141,"4","GNMT"
6.76108319495442e-143,0.989950342169376,0.861,0.553,1.01084954847764e-138,"4","AGR3"
2.32430776892379e-129,0.511150450073098,0.977,0.854,3.47507254531796e-125,"4","CPPED1"
1.19626089451315e-117,0.766393818100296,0.888,0.65,1.78852966338661e-113,"4","FZD4"
1.44084831218534e-117,0.788107271367954,0.903,0.653,2.1542123115483e-113,"4","ALOX5AP"
5.6179941975984e-115,0.606550435288848,0.948,0.756,8.39946312482937e-111,"4","SNHG12"
2.87616152134728e-112,1.42365858392873,0.553,0.241,4.30014909056631e-108,"4","CC2D1B"
3.42905676286317e-111,0.628730853852926,0.936,0.732,5.12678276615672e-107,"4","OCRL"
5.9768925283752e-111,0.730766089254409,0.894,0.657,8.93605201917375e-107,"4","MIR5689HG"
1.58219409847371e-110,0.605205871584567,0.942,0.754,2.36553839662804e-106,"4","SERINC2"
6.21421212058442e-110,0.745274428074522,0.885,0.638,9.29086854148576e-106,"4","ERP27"
1.36435911646194e-104,0.681191123497182,0.945,0.694,2.03985331502224e-100,"4","TRIM22"
1.02091327126563e-103,0.83209475338442,0.871,0.568,1.52636743186924e-99,"4","PUM2"
1.15954225031405e-99,1.14598238852608,0.648,0.344,1.73363161844454e-95,"4","LOC105372295"
1.74035649594462e-97,0.872934413184177,0.788,0.506,2.60200699708681e-93,"4","UMPS"
6.78686890862383e-97,0.804480201490467,0.827,0.559,1.01470477052835e-92,"4","FMN2"
3.73930150310841e-96,0.694692769701163,0.906,0.655,5.59062967729738e-92,"4","GLOD5"
3.23623306142966e-93,0.539380801264117,0.94,0.761,4.83849205014348e-89,"4","NT5C3A"
4.14966532936271e-91,0.540288443969786,0.958,0.787,6.20416463393019e-87,"4","FBP2"
2.55936860728871e-88,0.5317345348704,0.938,0.766,3.82651200475734e-84,"4","ZBTB6"
3.05850541001544e-87,0.732655077099228,0.838,0.578,4.57277143851409e-83,"4","TERF1"
3.66658098884435e-85,1.28880169784345,0.502,0.234,5.48190523642118e-81,"4","TMC6"
3.59618279621492e-84,0.517699823079875,0.936,0.764,5.37665289862093e-80,"4","MIR3659HG"
1.08344109296969e-82,0.667137668441357,0.866,0.648,1.61985277809898e-78,"4","LINS1"
1.55950116636339e-81,1.38695158356486,0.457,0.205,2.3316101938299e-77,"4","RBCK1"
1.07667854822015e-78,0.657557631797725,0.877,0.632,1.60974209744395e-74,"4","PPP1R3F"
1.1631594258555e-78,0.767875336902962,0.801,0.553,1.73903965759656e-74,"4","TTTY14"
1.32730099815299e-78,0.608991709925655,0.887,0.675,1.98444772233854e-74,"4","COG6"
2.2716460736931e-78,0.612391902047452,0.878,0.663,3.39633804477855e-74,"4","LINC02408"
8.36824380488765e-78,0.811247616978706,0.744,0.483,1.25113613126875e-73,"4","RBM10"
1.00551200985124e-76,0.63665938639787,0.861,0.648,1.50334100592858e-72,"4","PLXNB2"
1.12834225874513e-76,0.960625325774254,0.648,0.365,1.68698451104984e-72,"4","LOC105370117"
2.3060822864974e-76,0.936902216351942,0.652,0.388,3.44782362654227e-72,"4","CARD10"
2.83451724639294e-76,0.615430864682444,0.865,0.663,4.23788673508209e-72,"4","TMEM143"
3.84810821523434e-76,0.614563298500556,0.868,0.652,5.75330659259686e-72,"4","LINC02288"
4.011723030111e-76,0.650419408965746,0.832,0.604,5.99792710231895e-72,"4","CFL2"
2.49507692387442e-75,1.41938145607403,0.416,0.182,3.73038950888465e-71,"4","ARNT2"
9.01506265240065e-75,0.535266966550153,0.91,0.733,1.34784201716042e-70,"4","EFL1"
4.50666442560381e-73,0.561169937877325,0.889,0.701,6.73791398272026e-69,"4","TMEM240"
5.86112268107572e-73,0.823973490179713,0.708,0.411,8.76296452047631e-69,"4","SYTL1"
8.22834161993411e-72,0.543436266526529,0.885,0.707,1.23021935559635e-67,"4","MED19"
1.3124012438689e-71,0.641802137511446,0.846,0.614,1.96217109970839e-67,"4","LOC124903478"
8.37290034043639e-71,0.650674922054356,0.844,0.604,1.25183232989864e-66,"4","SFRP4"
1.28078805546143e-69,0.948431009540496,0.607,0.342,1.91490622172039e-65,"4","MACC1-OT1"
2.09497340494363e-69,0.529564344234846,0.896,0.711,3.13219473773122e-65,"4","CDIPT"
1.61672257054387e-68,0.770055536984566,0.75,0.509,2.41716191522014e-64,"4","FENDRR"
5.62608745382964e-68,0.620233717858857,0.831,0.629,8.4115633522207e-64,"4","BLZF1"
1.68099230348713e-67,0.531304048659001,0.885,0.696,2.51325159294361e-63,"4","PHC2"
1.74976902577045e-67,0.590461425431058,0.891,0.695,2.61607967042941e-63,"4","ODR4"
5.07728275061542e-67,0.518879839082605,0.903,0.719,7.59104544044512e-63,"4","NF2"
1.92451909248257e-66,0.60233892102356,0.874,0.627,2.87734849517069e-62,"4","LEO1"
5.193294074111e-66,0.533872002630797,0.909,0.703,7.76449397020336e-62,"4","LINC01917"
6.00137003209438e-66,0.637081354931249,0.804,0.583,8.97264833498431e-62,"4","DLGAP5"
1.01151520019459e-65,0.722718746856997,0.755,0.498,1.51231637581094e-61,"4","SGCD"
2.41336000541111e-65,0.663621842687318,0.812,0.6,3.60821454409015e-61,"4","PTPRQ"
1.00588139379838e-64,0.57139441625224,0.857,0.654,1.50389327186796e-60,"4","SLC27A4"
1.66970422155379e-63,0.620102603063471,0.808,0.601,2.49637478164507e-59,"4","SLC2A11"
8.58275006543083e-63,0.54335422288803,0.874,0.67,1.28320696228256e-58,"4","LINC00907"
1.75232704674506e-62,1.06607828462916,0.465,0.23,2.61990416758853e-58,"4","MIR193BHG"
1.51922566383961e-60,0.508150919689578,0.896,0.712,2.2713942900066e-56,"4","TMEM164"
2.06396177304653e-60,0.576044334424387,0.835,0.636,3.08582924688187e-56,"4","GORAB-AS1"
3.60177497844761e-60,0.656269514258425,0.791,0.579,5.38501377027702e-56,"4","TENM1"
7.43801898110252e-60,0.511349432928463,0.875,0.683,1.11205821786464e-55,"4","MTBP"
8.80865906259711e-60,0.549420263465612,0.866,0.666,1.31698261644889e-55,"4","ACYP2"
3.44184332709854e-59,0.845197997722802,0.612,0.369,5.14589995834503e-55,"4","KLC3"
3.8579296484316e-59,0.510751219829995,0.866,0.691,5.76799061737009e-55,"4","NRXN3"
1.97633569324947e-58,0.783635997113122,0.667,0.424,2.95481949497728e-54,"4","RSL24D1"
2.98775111893401e-58,0.585541263990306,0.811,0.594,4.46698669791823e-54,"4","ATP2A1-AS1"
3.50676191670661e-58,0.605020805345727,0.807,0.604,5.24295974166805e-54,"4","KIF21B"
8.75002976701249e-58,0.507399868732289,0.882,0.702,1.30821695046604e-53,"4","METAP1D"
1.63772403477489e-57,0.714992110225988,0.714,0.49,2.44856120439194e-53,"4","PSCA"
2.09087499839077e-56,0.697079213653186,0.729,0.497,3.12606721009405e-52,"4","KCNA7"
1.52099579017036e-55,0.518514802655005,0.848,0.658,2.27404080588371e-51,"4","ARHGAP39"
3.37739905224867e-54,0.552056718870336,0.851,0.643,5.04954932301698e-50,"4","LINC01284"
3.90833263545241e-54,0.68159037776617,0.717,0.504,5.8433481232649e-50,"4","CKM"
6.40407420319229e-54,0.690998287157306,0.804,0.596,9.5747313411928e-50,"4","CREG1"
7.1629769537395e-54,0.54059199904574,0.851,0.654,1.07093668435359e-49,"4","PELI2"
3.80340870474708e-53,0.629324779227118,0.745,0.525,5.68647635446736e-49,"4","LINC01694"
8.12832614815113e-53,1.01438110703178,0.454,0.233,1.21526604241008e-48,"4","CERS3"
9.68282180302167e-53,1.36495908108381,0.332,0.148,1.44767868776977e-48,"4","DSTN"
4.45459869477006e-52,0.545505842534288,0.81,0.607,6.66007050855072e-48,"4","TMED8"
1.01746995249804e-51,0.80660317150404,0.599,0.363,1.52121932597982e-47,"4","FAM89A"
4.4403180065657e-51,0.552433073543887,0.793,0.594,6.63871945161637e-47,"4","STARD8"
6.92209185203153e-51,0.647683796097279,0.713,0.5,1.03492195279723e-46,"4","RNF113A"
1.81618627864857e-50,0.605611699408616,0.762,0.538,2.71538010520748e-46,"4","FAM50A"
2.96348419600532e-50,0.573087856673855,0.799,0.602,4.43070522144755e-46,"4","IL15RA"
4.59534211739793e-49,1.10721107950643,0.363,0.171,6.87049599972164e-45,"4","ZNF627"
4.95139751169409e-49,0.61232464144151,0.751,0.536,7.40283441973383e-45,"4","UGP2"
5.19976216313586e-49,0.637997594005686,0.705,0.492,7.77416441010443e-45,"4","ZNF710"
9.68126525510718e-49,0.564196136098399,0.771,0.57,1.44744596829107e-44,"4","KCND1"
1.49398269660628e-48,0.820059730226304,0.551,0.333,2.23365352969605e-44,"4","TUBD1"
2.15526770056964e-48,0.647607660482623,0.698,0.494,3.22234073912166e-44,"4","EDEM3"
3.94004665103844e-47,0.797407010781926,0.572,0.344,5.89076374796757e-43,"4","AKR1A1"
4.15171336500587e-47,0.74780429487235,0.614,0.393,6.20722665202028e-43,"4","CERS4"
7.68834792339805e-47,0.579701697539621,0.737,0.547,1.14948489802724e-42,"4","SERPINB5"
9.16889795376498e-47,0.662089746528349,0.693,0.487,1.3708419330674e-42,"4","B9D2"
3.65770084026285e-46,0.547151719568696,0.772,0.579,5.46862852627699e-42,"4","CCDC141"
5.98288313536038e-46,0.516900245945449,0.798,0.615,8.9450085756773e-42,"4","SYAP1"
2.5898644092274e-45,1.04039749860735,0.357,0.17,3.87210627823588e-41,"4","HTRA3"
4.29264161385844e-45,0.754843913315664,0.625,0.412,6.41792847687976e-41,"4","KCNN3"
5.40875219927038e-45,0.574060394258064,0.753,0.557,8.08662541312915e-41,"4","NEURL3"
2.03211489676351e-44,0.666519605583491,0.63,0.409,3.03821498215113e-40,"4","REEP2"
2.18473082493844e-44,0.641012033422798,0.73,0.544,3.26639105636546e-40,"4","C10orf90"
3.23193836233125e-44,0.592052173139865,0.727,0.535,4.83207104552145e-40,"4","FTL"
3.94285727736981e-44,0.728493270599522,0.61,0.404,5.8949659153956e-40,"4","BGLAP"
2.56901967597534e-43,0.505487556782194,0.788,0.611,3.84094131755073e-39,"4","CHRNA1"
2.77564110999921e-43,0.579192592226051,0.766,0.555,4.14986102355982e-39,"4","PSKH1"
5.51724763020068e-43,1.16227562686871,0.351,0.179,8.24883693191304e-39,"4","MIR3681HG"
1.05372414714602e-42,0.624017440132553,0.661,0.448,1.57542297239801e-38,"4","GUCY2C"
1.58310425606023e-42,0.51765348126583,0.781,0.575,2.36689917323565e-38,"4","SLC5A12"
2.11051752129277e-42,0.554915193894409,0.75,0.558,3.15543474608483e-38,"4","CNN2"
3.72176428313626e-42,0.506041004948011,0.781,0.598,5.56440977971703e-38,"4","IPO9"
5.47667616999077e-42,0.552181903644479,0.741,0.552,8.18817854175321e-38,"4","APCDD1L-DT"
6.49897822951991e-42,0.573620811427127,0.739,0.548,9.71662235095521e-38,"4","CCDC89"
9.07437212408913e-42,0.572603013291479,0.723,0.539,1.35670937627257e-37,"4","PLA2G4A"
9.91054753477398e-42,0.509251327902962,0.776,0.592,1.48172596192406e-37,"4","PEX6"
1.40407236740713e-41,0.831846014445038,0.489,0.283,2.0992285965104e-37,"4","MARK3"
1.63368308354264e-41,0.549532915722066,0.742,0.541,2.44251957820461e-37,"4","EIF2S2"
2.52502524654132e-41,0.788162640929199,0.532,0.335,3.77516524610393e-37,"4","MEIOSIN"
2.76234771080733e-41,0.818814217574348,0.491,0.289,4.12998606242804e-37,"4","ZNF440"
4.19292983599145e-41,1.1785653666658,0.286,0.128,6.26884939779082e-37,"4","PGGT1B"
6.31358202920665e-41,0.790375989404737,0.518,0.322,9.43943649186687e-37,"4","PDXP"
1.34795297653818e-40,0.567828694156689,0.713,0.523,2.01532449522224e-36,"4","SLC24A3"
2.02250243724151e-40,0.525581910676461,0.742,0.558,3.02384339391978e-36,"4","PCTP"
3.87084934034166e-40,0.626711614736574,0.654,0.455,5.78730684874481e-36,"4","PRKN"
8.43956696004696e-40,0.578194392550606,0.682,0.491,1.26179965619662e-35,"4","MAGEE1"
1.9724730141921e-39,0.511648420535623,0.754,0.572,2.94904440351861e-35,"4","STX5"
2.28574643576193e-39,0.51914615329827,0.755,0.569,3.41741949610766e-35,"4","LOC101929270"
2.61435389060228e-39,0.553667664400318,0.704,0.508,3.90872050183947e-35,"4","CRLS1"
4.19656395052813e-39,0.893794403222849,0.429,0.249,6.27428276243461e-35,"4","TNFSF9"
5.65490162865221e-39,0.843624674703683,0.459,0.27,8.45464342499792e-35,"4","LOC102724684"
8.4948975901451e-39,0.938801898168153,0.428,0.251,1.27007213870259e-34,"4","CD8A"
1.4626307856158e-38,0.707047052348774,0.521,0.326,2.18677928757418e-34,"4","DYRK4"
1.51820487899689e-38,0.868020476959916,0.43,0.241,2.26986811458825e-34,"4","NTN4"
2.11358332536873e-38,0.699785192022578,0.575,0.379,3.16001842975879e-34,"4","PHOSPHO2"
2.34016561349021e-38,0.52401008946242,0.722,0.541,3.49878160872922e-34,"4","ZNF75D"
2.95958096146233e-38,0.564717165346818,0.685,0.486,4.42486949548233e-34,"4","CADM3"
3.60514907774228e-38,1.04260794586266,0.359,0.191,5.39005838613248e-34,"4","SPTLC2"
3.72334206875102e-38,0.835825242052204,0.436,0.248,5.56676872698965e-34,"4","DNAH17"
3.88715735195972e-38,0.65968191354828,0.613,0.422,5.81168895691497e-34,"4","GPATCH2L"
